Customer Name,Customer Email,Store Name,Date of Purchase,Product Name,Quantity,Price per Unit
Amanda Scott,williecampbell@example.com,ABC Foodmart - Staten Island,9/10/2023 1:30,Water,5,2.25
Jason Robles,pattonmegan@example.com,ABC Foodmart - Whitestone,1/14/2024 2:50,Ice Cream,9,116.73
Jason Robles,pattonmegan@example.com,ABC Foodmart - Whitestone,1/14/2024 2:50,Lettuce,10,22.38
Jason Robles,pattonmegan@example.com,ABC Foodmart - Whitestone,1/14/2024 2:50,Lettuce,5,147.96
Jason Robles,pattonmegan@example.com,ABC Foodmart - Whitestone,1/14/2024 2:50,Ice Cream,8,132.49
Jason Robles,pattonmegan@example.com,ABC Foodmart - Whitestone,1/14/2024 2:50,Ice Cream,1,123.72
Jason Robles,pattonmegan@example.com,ABC Foodmart - Whitestone,1/14/2024 2:50,Ice Cream,9,87
Jason Robles,pattonmegan@example.com,ABC Foodmart - Whitestone,1/14/2024 2:50,Croissant,4,69.91
Jason Robles,pattonmegan@example.com,ABC Foodmart - Whitestone,1/14/2024 2:50,Beef Steak,7,117.61
Jason Robles,pattonmegan@example.com,ABC Foodmart - Whitestone,1/14/2024 2:50,Pork Loin,1,87.14
Jason Robles,pattonmegan@example.com,ABC Foodmart - Whitestone,1/14/2024 2:50,Ice Cream,1,97.57
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Milk,4,128.56
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Pork Loin,6,77.98
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Yogurt,4,157.46
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Roses,2,151.49
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Tulips,5,142.35
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Tulips,10,92.48
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Lobster,9,73.82
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Roast Beef,1,117.72
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Apples,6,40.08
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Turkey Breast,7,5.34
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Milk,8,58.75
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Roses,7,75.44
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Water,5,41.32
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Water,5,74.33
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Roast Beef,2,141.71
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Bread,2,66.71
Thomas Hanson,owheeler@example.com,ABC Foodmart - DUMBO,1/31/2024 17:15,Apples,5,130.13
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Frozen Pizza,3,49.38
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Chicken Breast,2,58.31
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Turkey Breast,5,9.03
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Frozen Vegetables,2,134.14
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Beef Steak,8,95.92
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Cheese,2,167.07
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Rice,9,71.69
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Beef Steak,9,121.13
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Ice Cream,4,22.73
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Lettuce,9,93.65
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Yogurt,9,3.97
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Pork Loin,10,131.67
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Band-Aids,2,130.89
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Lobster,5,115.59
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Pasta,1,40.97
Amanda Fuentes,natasharodriguez@example.net,ABC Foodmart - Tribeca,6/3/2023 14:59,Lettuce,7,91.77
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Rice,2,129.69
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Chicken Breast,8,105.29
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Croissant,10,124.73
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Yogurt,9,57.31
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Turkey Breast,2,50.5
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Lobster,2,16.38
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Bagel,5,110.46
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Cough Syrup,9,131.38
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Bread,5,25.58
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Cheese,5,1.72
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Sunflowers,8,165.14
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Roses,7,92.43
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Chicken Breast,9,139.8
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Chicken Breast,8,12.82
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Roast Beef,1,4.75
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Lobster,5,89.92
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Lobster,8,119.97
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Turkey Breast,8,2.5
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Lobster,5,122.79
Stephen Brown,daniellebrown@example.org,ABC Foodmart - Whitestone,9/4/2023 22:19,Beef Steak,10,84.49
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Chicken Breast,9,85.22
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Beef Steak,6,46.38
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Ham,7,38.93
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Milk,1,179.98
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Soda,9,68.4
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Shrimp,3,13.58
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Frozen Pizza,5,51.96
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Milk,9,18.66
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Sunflowers,3,88
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Frozen Pizza,4,49.75
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Cheese,2,115.23
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Cough Syrup,7,144.68
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Salmon Fillet,1,6.7
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Tulips,4,36.34
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Salmon Fillet,4,80.33
Susan Pacheco,ronaldcampbell@example.net,ABC Foodmart - DUMBO,9/15/2023 18:37,Water,1,115.77
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Bagel,5,29.22
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Water,5,74.02
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Pasta,2,96.19
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Band-Aids,5,157.38
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Carrots,1,98.74
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Yogurt,2,88.22
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Bagel,5,30.58
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Yogurt,3,72.79
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Pork Loin,4,61.61
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Water,3,158.32
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Pork Loin,1,96.31
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Ham,9,104.59
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Lettuce,1,18.64
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Apples,8,170.08
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Chicken Breast,1,4.74
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Croissant,1,50.24
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Band-Aids,10,4.42
Richard Smith,tami02@example.com,ABC Foodmart - Bay Ridge,11/22/2023 12:04,Bread,8,90.56
Nathan Lopez,rachel11@example.org,ABC Foodmart - Bay Ridge,12/19/2023 21:30,Pork Loin,4,9.79
Nathan Lopez,rachel11@example.org,ABC Foodmart - Bay Ridge,12/19/2023 21:30,Chicken Breast,9,188.95
Nathan Lopez,rachel11@example.org,ABC Foodmart - Bay Ridge,12/19/2023 21:30,Turkey Breast,5,93.92
Nathan Lopez,rachel11@example.org,ABC Foodmart - Bay Ridge,12/19/2023 21:30,Lettuce,9,113.65
Nathan Lopez,rachel11@example.org,ABC Foodmart - Bay Ridge,12/19/2023 21:30,Roses,7,80.95
Nathan Lopez,rachel11@example.org,ABC Foodmart - Bay Ridge,12/19/2023 21:30,Yogurt,8,40.94
Nathan Lopez,rachel11@example.org,ABC Foodmart - Bay Ridge,12/19/2023 21:30,Pasta,1,111
Nathan Lopez,rachel11@example.org,ABC Foodmart - Bay Ridge,12/19/2023 21:30,Ham,10,53.27
Nathan Lopez,rachel11@example.org,ABC Foodmart - Bay Ridge,12/19/2023 21:30,Apples,3,83.96
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Cheese,2,55.94
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Cheese,2,70.58
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Band-Aids,8,167.7
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Lettuce,7,9.82
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Yogurt,4,14.3
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Pork Loin,2,137.46
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Shrimp,1,89.86
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Rice,1,94.63
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Frozen Vegetables,1,130.42
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Roast Beef,5,16.65
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Yogurt,9,147.12
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Yogurt,7,39.01
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Lobster,9,119.66
Richard King,nicolespears@example.net,ABC Foodmart - Staten Island,9/5/2023 17:05,Beans,6,3.77
Laura Thomas,cruzjodi@example.net,ABC Foodmart - Whitestone,10/11/2023 14:40,Apples,10,146.83
Laura Thomas,cruzjodi@example.net,ABC Foodmart - Whitestone,10/11/2023 14:40,Juice,10,27.39
Laura Thomas,cruzjodi@example.net,ABC Foodmart - Whitestone,10/11/2023 14:40,Bagel,7,135.8
Mark Walker,patelcurtis@example.com,ABC Foodmart - Bay Ridge,6/25/2023 14:20,Sunflowers,10,131.11
Mark Walker,patelcurtis@example.com,ABC Foodmart - Bay Ridge,6/25/2023 14:20,Aspirin,10,69.54
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Soda,10,124.98
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Frozen Pizza,9,150.16
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Roses,1,113.95
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Chicken Breast,7,181.37
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Lobster,5,150.31
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Bagel,2,54.2
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Pork Loin,5,131.38
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Frozen Pizza,1,88.44
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Lobster,5,107.95
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Pasta,2,38.57
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Milk,10,59.95
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Roast Beef,5,102.64
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Cheese,6,90.61
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Turkey Breast,4,152.11
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Pasta,10,20.68
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Bread,4,36.77
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Roses,9,75.46
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Beef Steak,1,104.85
Lonnie Watson,sstone@example.org,ABC Foodmart - Bay Ridge,10/25/2023 0:44,Lobster,5,150.09
Helen Larson,robertcox@example.net,ABC Foodmart - Bay Ridge,12/12/2023 6:33,Soda,8,153.7
Helen Larson,robertcox@example.net,ABC Foodmart - Bay Ridge,12/12/2023 6:33,Frozen Vegetables,8,6.35
Susan Valenzuela,thomas37@example.org,ABC Foodmart - Staten Island,8/5/2023 11:55,Roast Beef,7,50.15
Susan Valenzuela,thomas37@example.org,ABC Foodmart - Staten Island,8/5/2023 11:55,Pork Loin,2,144.44
Susan Valenzuela,thomas37@example.org,ABC Foodmart - Staten Island,8/5/2023 11:55,Water,6,97.94
Susan Valenzuela,thomas37@example.org,ABC Foodmart - Staten Island,8/5/2023 11:55,Shrimp,9,3.65
Susan Valenzuela,thomas37@example.org,ABC Foodmart - Staten Island,8/5/2023 11:55,Frozen Vegetables,10,124.14
Susan Valenzuela,thomas37@example.org,ABC Foodmart - Staten Island,8/5/2023 11:55,Frozen Vegetables,9,14.45
Susan Valenzuela,thomas37@example.org,ABC Foodmart - Staten Island,8/5/2023 11:55,Roast Beef,2,98.34
Susan Valenzuela,thomas37@example.org,ABC Foodmart - Staten Island,8/5/2023 11:55,Rice,1,135.13
Susan Valenzuela,thomas37@example.org,ABC Foodmart - Staten Island,8/5/2023 11:55,Pasta,9,3.25
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Ham,8,35.89
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Tulips,7,109.36
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Cheese,1,60.1
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Milk,6,143.71
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Lettuce,1,14.02
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Milk,3,80.52
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Pork Loin,7,32.78
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Frozen Vegetables,1,152.05
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Tulips,8,128.18
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Frozen Vegetables,10,170.32
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Carrots,9,66.44
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Apples,1,63.95
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Croissant,3,72.11
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Turkey Breast,7,162.93
Jennifer James,bbarajas@example.com,ABC Foodmart - Tribeca,12/31/2023 19:18,Bread,5,119.08
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Apples,7,59.09
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Shrimp,8,104.35
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Chicken Breast,4,163.7
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Cough Syrup,8,57.02
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Cheese,10,132.78
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Milk,8,17.21
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Bread,9,4.33
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Cough Syrup,7,100.38
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Bread,10,53.42
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Salmon Fillet,6,174.44
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Cough Syrup,5,68.69
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Milk,5,119.29
Peter Alexander,churchtyler@example.org,ABC Foodmart - Bay Ridge,4/1/2024 15:06,Ice Cream,10,33.18
Heidi Lynch,nicolethomas@example.net,ABC Foodmart - Whitestone,12/30/2023 17:39,Yogurt,10,111.2
Heidi Lynch,nicolethomas@example.net,ABC Foodmart - Whitestone,12/30/2023 17:39,Lobster,6,107.83
Heidi Lynch,nicolethomas@example.net,ABC Foodmart - Whitestone,12/30/2023 17:39,Cough Syrup,8,41.31
Rebecca Casey,khowell@example.net,ABC Foodmart - Whitestone,11/26/2023 12:00,Roast Beef,6,46.59
Rebecca Casey,khowell@example.net,ABC Foodmart - Whitestone,11/26/2023 12:00,Pork Loin,8,119.96
Jason Hernandez,patrickalvarado@example.net,ABC Foodmart - DUMBO,9/18/2023 12:06,Soda,4,124.35
Jason Hernandez,patrickalvarado@example.net,ABC Foodmart - DUMBO,9/18/2023 12:06,Tulips,1,113.25
Jason Hernandez,patrickalvarado@example.net,ABC Foodmart - DUMBO,9/18/2023 12:06,Carrots,9,58.83
Jason Hernandez,patrickalvarado@example.net,ABC Foodmart - DUMBO,9/18/2023 12:06,Lobster,1,70.84
Jason Hernandez,patrickalvarado@example.net,ABC Foodmart - DUMBO,9/18/2023 12:06,Pork Loin,8,144.84
Jason Hernandez,patrickalvarado@example.net,ABC Foodmart - DUMBO,9/18/2023 12:06,Pasta,5,51.75
Jason Hernandez,patrickalvarado@example.net,ABC Foodmart - DUMBO,9/18/2023 12:06,Chicken Breast,1,86.12
Jason Hernandez,patrickalvarado@example.net,ABC Foodmart - DUMBO,9/18/2023 12:06,Band-Aids,7,61.36
Jason Hernandez,patrickalvarado@example.net,ABC Foodmart - DUMBO,9/18/2023 12:06,Frozen Pizza,10,32.8
Jason Hernandez,patrickalvarado@example.net,ABC Foodmart - DUMBO,9/18/2023 12:06,Croissant,2,46.8
Jason Hernandez,patrickalvarado@example.net,ABC Foodmart - DUMBO,9/18/2023 12:06,Rice,3,57.15
Jeremy Maldonado,morrischristine@example.org,ABC Foodmart - Whitestone,11/6/2023 15:35,Frozen Vegetables,10,14.02
Jeremy Maldonado,morrischristine@example.org,ABC Foodmart - Whitestone,11/6/2023 15:35,Juice,6,132.07
Jeremy Maldonado,morrischristine@example.org,ABC Foodmart - Whitestone,11/6/2023 15:35,Turkey Breast,4,30.96
Jeremy Maldonado,morrischristine@example.org,ABC Foodmart - Whitestone,11/6/2023 15:35,Rice,5,173.96
Jeremy Maldonado,morrischristine@example.org,ABC Foodmart - Whitestone,11/6/2023 15:35,Roses,4,83.55
Jeremy Maldonado,morrischristine@example.org,ABC Foodmart - Whitestone,11/6/2023 15:35,Turkey Breast,2,100.41
Jeremy Maldonado,morrischristine@example.org,ABC Foodmart - Whitestone,11/6/2023 15:35,Pasta,8,134.65
Jeremy Maldonado,morrischristine@example.org,ABC Foodmart - Whitestone,11/6/2023 15:35,Shrimp,2,17.23
Jeremy Maldonado,morrischristine@example.org,ABC Foodmart - Whitestone,11/6/2023 15:35,Pasta,1,4.31
Jeremy Maldonado,morrischristine@example.org,ABC Foodmart - Whitestone,11/6/2023 15:35,Aspirin,10,12.6
Jeremy Maldonado,morrischristine@example.org,ABC Foodmart - Whitestone,11/6/2023 15:35,Croissant,10,60.84
Jennifer Morrow,johnsondanielle@example.com,ABC Foodmart - Staten Island,1/29/2024 23:35,Cheese,5,148.3
Jennifer Morrow,johnsondanielle@example.com,ABC Foodmart - Staten Island,1/29/2024 23:35,Tulips,9,75.5
Jennifer Morrow,johnsondanielle@example.com,ABC Foodmart - Staten Island,1/29/2024 23:35,Roast Beef,8,53.25
Jennifer Morrow,johnsondanielle@example.com,ABC Foodmart - Staten Island,1/29/2024 23:35,Water,9,107.79
Jennifer Morrow,johnsondanielle@example.com,ABC Foodmart - Staten Island,1/29/2024 23:35,Pork Loin,10,126.15
Jennifer Morrow,johnsondanielle@example.com,ABC Foodmart - Staten Island,1/29/2024 23:35,Turkey Breast,1,4.86
Jennifer Morrow,johnsondanielle@example.com,ABC Foodmart - Staten Island,1/29/2024 23:35,Water,7,156.77
Jennifer Morrow,johnsondanielle@example.com,ABC Foodmart - Staten Island,1/29/2024 23:35,Soda,1,18.52
Jennifer Morrow,johnsondanielle@example.com,ABC Foodmart - Staten Island,1/29/2024 23:35,Lobster,1,142.72
Bailey Bautista,colleen37@example.net,ABC Foodmart - Whitestone,11/23/2023 17:06,Band-Aids,3,89.19
Bailey Bautista,colleen37@example.net,ABC Foodmart - Whitestone,11/23/2023 17:06,Bread,4,115.36
Bailey Bautista,colleen37@example.net,ABC Foodmart - Whitestone,11/23/2023 17:06,Lobster,10,89.15
Bailey Bautista,colleen37@example.net,ABC Foodmart - Whitestone,11/23/2023 17:06,Aspirin,1,15.5
Bailey Bautista,colleen37@example.net,ABC Foodmart - Whitestone,11/23/2023 17:06,Milk,1,5.72
Bailey Bautista,colleen37@example.net,ABC Foodmart - Whitestone,11/23/2023 17:06,Chicken Breast,4,109.04
Bailey Bautista,colleen37@example.net,ABC Foodmart - Whitestone,11/23/2023 17:06,Chicken Breast,8,83.55
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Croissant,10,43.82
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Roses,3,29.86
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Bagel,3,91.19
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Lobster,1,122.77
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Beans,2,17.08
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Roses,5,77.13
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Chicken Breast,7,31.01
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Rice,1,92.95
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Ham,6,38.77
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Apples,9,115.62
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Apples,1,92.65
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Yogurt,6,42.9
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Sunflowers,1,106.53
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Beans,7,43.85
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Cheese,4,40.14
Monica Guerrero,williamsmatthew@example.com,ABC Foodmart - Bay Ridge,5/1/2023 10:45,Turkey Breast,10,127.76
